ulevel,comment,score,uname,uid
6,好看，嘎嘎好看,10,荒诞论,18099405
5,上了来打满分的,10,柠栀酱丷,399213133
6,男女主感情线塑造不加，偏偏又在主线中占据很多篇幅，与天气之子一样，是感动不起来的作品,8,_皇也,188446456
4,新海诚稳定发挥,10,这是神马意思啊,1146225823
6,集大成之作,10,来一波回忆杀,174561247
5,不是新海诚最优秀的作品，却反映了新海诚对灾难最深刻的思考。,10,屋里边缘战士,434084446
6,q,8,面包薄饼爆米花,259105811
4,剧情有瑕疵，但画面和配乐太好了,8,秋秋秋夜悠,2042921200
6,十刷路过,10,一只翅酱,353048915
5,一般,6,Nsuns_,389157395
4,终于上线啦！等了快半年,10,诚之植屿,1877434326
5,看了几次,10,怎么还不能设置名字啊,400788158
5,补评分,10,亚希了泪,701779877
6,剧情僵硬，但能发现乐子,10,rebork,24416602
5,新海诚的又一力作，个人感觉是比前两部好看，隐含了很多寓意,10,LogicWu333,407482277
6,挺好看的,10,灬燚龘灬,40871615
5,高考前看的，意难平,10,KbestZ,638220289
4,好看,10,刘楚义,485537520
5,诚哥出品 必属精品,10,后苏联,284219374
5,好看,10,汽水般涌现,401330892
4,剧情牵强,8,阿玛萨,1239478915
5,开头和结尾的呼应很惊艳,10,小丛雨的ご主人,1807803622
5,3,10,GS1023,383599252
5,13刷！,10,ダイジン_daijin,508033915
5,万岁,10,AS阿欢,601348548
6,喜欢,10,䥻月,351561935
5,在影院看了……剧情一般…,8,庄遥泠,500765506
5,好,10,嘲笑之石清露扮,544355371
6,你说的对，但是这是我的五刷了,10,月心BF,329491210
5,新海诚这是在干什么？这次怎么这么差。,4,小兔纸真可耐啊,351950984
6,好看,10,Amano__Hina,480554532
6,你是世界尽头的叹息，我是一枚小小的螺丝钉。我手足无措，不知如何修复你的心,10,大飞鹏鹏,37551310
5,好看爱看，期待下一个三年之约,10,伊蕾娜さんの犬,621110073
6,因为你是新海诚 所以五星,10,你的名字为天野阳菜,382655591
4,其实还是相对比较优秀的辣,10,阿之林,1466197022
6,太棒了！！！,10,新世纪福因战士,482404117
6,冲击波,6,Iochi_bg,179761010
6,二刷,10,2538WXY,335216672
6,好看好看,10,干物妹藤藤,375204532
4,很好看啊,10,森林030813,1069730513
5,略有瑕疵，整体还行,10,浮云的猎豹,474212226
5,剧情一般，男女主间的感情发展的过于快了，能夸一夸的就是这个画面和最后首尾呼应的一幕了,6,九奕之狐,442704293
6,好看,8,返璞归流年,110661569
5,非常好电影,10,蓝发魔术师,293721541
5,感觉还不错欸,10,擅长恰柠檬的NASA,505569333
4,小说看了的，剧情都比较完整！！！总体来说，人设和剧情都还行，剧场版细节放不了，节奏可能会比较快！但是，小说看完后，yyds啊！！！铃芽！,10,是木子芽,486854075
4,好,10,斯麦露2727,1841299861
6,四分给的是新海诚,8,鸠魔神罗,352917668
5,太好看了,10,Kaykit,479196635
5,不刷低分，少数服从多数,10,63367922646_bili,415527840
5,新海诚集大成之作，每一幕都唯美，永远支持新海诚！,10,天启-明成,692571111
4,好就行了,10,林木有啊,552740664
5,所以说感情线上有些欠缺，但是我还是感觉特别的好！！值得推荐,10,卡特密,1972714260
5,我在现实里过得很惨，虽然总有比我更惨的人，但我确实在其中寻找到我活着的意义，总有喜欢我的人，关心我的人，无法共情的人很幸运，因为你们没有经历过什么“失去”没有经历过灾害，没有背负压力，也没有吵过架,10,铃芽-草太单推人,503426540
6,上线了,10,ビンユエ・チンシアン,196118095
5,有些设定没解释清楚，应该是电影的问题,8,葬送的菲伦,435172826
5,电影院二刷，手机一刷。直接5星！,10,咪咪即为正义,431249829
5,好看！！！,10,哒咩哟羊,701059366
6,非常好看 影片魅力十足，让人回味悠长,10,YUSA_Grelater,336785117
5,牛逼,10,自由の男儿,478474598
5,剧情虽然不如以前了，但是当成公路片还是不错的,10,一梦漫剪,604138952
5,感情线问题不小，但这部最重要的是关于灾难之后的重拾生活的勇气，别一直追着感情线喷，，，，,10,天堂压路机_,652330861
6,有点急了,6,BCD凌空,186651003
6,就是好看，多的也不说了。,10,努力前行的学者,351424408
6,すずめ～好き,10,数据删除_,343378667
6,好看,10,观绫,2530698
5,不失为一部精彩的电影,10,碧青之海,522433092
6,门的那一边，存在着全部的时间.,10,绿茶的猹,355131523
5,和泛式一样，与世界为敌的感觉(　ﾟ皿ﾟ)除了爱情线真的很突兀之外，其他的都很顶啊，视听效果很棒，不知道为什么会被骂烂片，不算神确实，但再怎么着都跟烂片没半毛钱关系。虽然有很多遗憾的点，但算得上佳作,10,纯爱战神emt,673908253
6,很不错的电影。,10,凌波澪,436569192
6,真的好看！！！,10,银乌鸦永远滴神,244296849
6,反正我觉得挺好看的，常世里的妈没能出现确实有点可惜,10,OntEla,96959727
5,神作(〠_〠),10,Bad-Foxヾ,379906864
6,剧情比较赶，爱情线比较突兀太过强行了，音乐美术一如既往的优秀,6,Aurora_Time,8437931
5,明明可以更好的....,6,YZY呵呵哒_,1584299259
5,真的真的超级好看！,10,cokkkkkkke,362594925
6,好！,10,鴇羽湊,12471409
5,音乐画面,6,vjfjx,518788018
6,精彩,8,Elmas9527,66046897
6,挺好看的，爱情线相对于前两作来说比较一般，但故事和女主的成长很出彩,10,来自异世界的x,46552465
5,牛逼！巅峰！牛逼！,10,闲瞻云鹤,621728965
6,我永远喜欢新海诚,10,宮水三叶叶,1421773000
5,铃芽之旅是公路片，虽然感情线突兀，但是只能算一个缺点，不代表整体。,8,烟汐忆梦CM,698087507
4,期待,10,为世间美好而战y,1303257920
5,评价为比大鱼海棠好一点,4,依一夕比,415284899
5,超级好看,10,朔yuu,407712578
5,快点引进吧我真的很想再刷一遍！！！,10,黑桃hito,167136570
5,这部真就及格边缘啊，怎么来的9.8分啊？一看差评比隔壁好评都多，我是越来越怀疑阿B有暗箱操作了。,4,老程皮,430964661
4,期待下一个三年之约咯,10,陈述述述-雨,1363444266
5,史,4,AnEccentric,407815641
5,你的名字都不舍得买还指望买铃芽？就惦记着那漫威了,10,新建用户-114514,1010786429
6,你说得对，没有草太的世界我很害怕,2,吾心之守护,100518947
6,一般,4,樱花集于心ヌ,282106993
6,打满分的良心真的不会痛吗，明明剧情非常的烂。。,4,黒䨒快斗,88508198
5,成长与救赎,10,贞德识妮啊,1738544348
4,虽然你的名字和天气之子都是无可厚非的作品，但我还是喜欢铃芽之旅带给我对生活的希望和对青春的热爱，岩户铃芽已经成为我最喜爱的动漫角色了，感谢铃芽之旅，感谢新海诚先生,10,电磁波的奇妙冒险,1226656998
6,看完这个觉得天气之子是部好片,6,竹里kuma,6489442
6,给4星，但猜到一群人会跟小脑ws一样无脑点1星我就给5星了，时间再长1小时的话把感情线补完整或者把感情线直接删了也不错。感觉更适合做成tv而不是电影,10,我是洛天依的狗,87231951
5,所以说，凳子的腿是怎么断的,10,叶亘书,508306776
6,给两星不是因为你值得两星，而是我怕一星B站不计分,4,最爱依绫南北组,17623716
4,B站等着你来吧,10,陌人笙,277975205
5,在影院看的，画面音乐情节都很完美。所以，什么时候上线,10,珍汁味,316020197
4,球球了阿B快弄版权吧，等不及再刷一遍了,10,gsawotysgzx,1853292974
6,主线不是感情线，而是:灾难 救赎 成长 责任,10,3602灯好亮,452958217
5,期待新海诚的下一个三年之约,10,叶诗诗2018,279049994
4,中考之前跟朋友去过 音影感受很好,10,你说得对________,1495402252
5,满分！！！！！！,10,WontsayPlease,500749764
5,很喜欢,10,推しの愛じゃん,344767733
6,新海诚只剩下画面了，音乐都是一个味的。不知道为啥，对恋爱题材没什么感觉，很无聊,2,安住28,7514992
6,牛逼,10,哈哈沙币,201130257
5,支持,10,马老师我颈椎练坏了,77981809
5,好看,10,若梦怡Y,44084605
4,2023-11-12,10,ふわせいら,1075168583
5,我想看，鼠鼠快给我买（哭闹）,10,AAA专业闭门师,1382802027
5,好多人说不如你的名字，但我感觉还不错，各有各的优势吧,10,张角没刷闪,652515360
6,这能9.8分的？新海诚！不对，你是谁？能拍出你的名字和秒五的人怎么可能拍出这样的电影？设定没有介绍清楚，人物背景交代不完善。情感爆发点一带而过。颜控女主看一眼帅哥直接被勾走了？只能说画质和景色还不错。,4,不善言辞的老鑫,385787283
6,女主就是恋爱脑,2,一夏之景,11032086
5,这部电影在我最黑暗迷茫的时刻，给我指明了前进的方向，他在我的心中，早就不能用任何一个词语来形容在我心中的地位，对我来说《铃芽之旅》四个字早就已经有了不一样的意义，我为他打十颗星，那是因为最高只有十颗星,10,すずめが一番好きです,1187276760
5,和凳子突兀的爱情故事,4,N_YK,321196851
5,怎么说呢整体比某些国内的动画电影要好，但是还是看完后还是有些失望的，之前几部我都是看着看着不知觉的就流泪，也很触及我的心灵。这部铃芽户缔，看着有点触动我的心，但是也只是有点而已。,6,某鸃,323228755
5,这还9.8？当我带我妈一起去看的，开播前我还提醒我妈说你可别睡着了，结果中途我看着看着自己都困了，觉得这番剧情好的，我的评价是建议你们吃点好的,4,yuliyの忠犬,176589176
5,这剧情还能9.8啊...,4,爱看百合番的猛男,698591395
6,全程无尿点，首刷自己一个人，结束散场保洁阿姨还问我咋就你一个人。二刷和同学一起去看的。,10,専門家じゃない,179011486
4,好看爱看！！！,10,看啥看八嘎呀路,700137958
5,恕我直言，前半部分平淡无味，后半部分引情牵强，个人觉得剧情真的接受不太了，画风渲染可以给一分，音乐可以给一分，没什么好说的，看了属实是期待太高了，我和我同学全程面无表情，没有期待或许就没有失望,6,也要爱自己喔,631809635
4,好看,10,奖励哥不是我哦,572238452
5,剧情衔接真不行，全是心怀，和画质音乐罢了，本来想四星，但是这个9.8确实太高了8.8顶天了。,4,一之漱千鹤,405984366
4,好看好看好看,10,落-祭,2089423210
6,整体看下来问题很多，两分半给画面和音乐，特别是结尾的《カナタハルカ》网易云翻译为遥远的彼端，音乐一如既往的好听和高水准，尽管一些地方很精彩，但还是多听听音乐吧，降低一下血压，继续期待下一部,6,我擦名字那么多,97185903
5,唯一一部在电影院看到尿急上厕所的动漫电影，我算是新海诚的粉丝但不喜欢这次的作品，地震题材建议还是去看今敏的《千年女优》,4,hello-小怪兽,195640499
6,挺好看的，期待,10,发哥5100,71809891
6,这个剧情和人物看得我简直想死，二星给画面和音乐，新海诚做出的电影也就适合给那群恋爱脑用来无病呻吟了，nt女主碰见个帅哥就找不着北连家也不回了，后面还迫害猫猫的，这种在b站居然有9.8分，真是大跌眼镜,4,孤独的抽象家,381592084
5,工伤,2,出租车司机的历险,376943270
4,期待已久的三年之约,10,嘻嘻嘻嘻尼玛,1315235614
5,所以阿b啥时候买版权,10,愿为七海揽千秋,689307818
5,剧情莫名其妙，很多东西没有交代。最后自己看见小时候的自己不如一开始的母亲看见小时候的自己。,2,利剑飞舞,23006349
4,好看爱看,10,昔梦是个憨憨,1892100502
4,为什么女主和椅子谈恋爱，还成了,2,镉_,1055370215
5,…我实在想不出有什么可夸的 画风一星音乐一星吧 感觉剧情就是够使 凳子腿交代一下很难吗 大臣再变要石后再交代一下很难吗 连片尾彩蛋都不给个镜头那你卖什么周边 还有不能来个人给女主恋爱脑扇醒吗？？？？？,4,是契倾a,524498788
5,超级好看，蚓厄出现的时候，那个配乐以及场景非常震撼,10,great宸,384691113
4,还是挺好看的,10,丶虚无大人,1409367818
5,我看了电影，非常喜欢 尤其是六年前的电影你的名字我非常喜欢喜欢到家具和手机屏幕都是你的名字，我爱死了这两部电影你的名字和铃芽之旅,10,龙王庙的人,1047849952
5,其实该给三星，但是靠着新海诚前两部的情怀分，最多能给个四星，五星是真不行，不细说了,8,随心由之,103469089
6,相较于爱情，成长与责任更适合部电影的主题。,6,幼嫩男孩,323104490
6,啥都不说，满分神作！日漫之光！,2,俩只小猪猪,27330973
4,b站你什么时候买到版权TT 我真的好喜欢啊TT,10,汤汤汤汤汤汤汤包,358300949
4,呜呜呜呜太好了,10,汉堡尝一口,1647586344
6,这剧情为什么能到9.8……两星全给画面和音乐,4,尤利安uta,24158763
6,电影院我和同学都给看困了，还9.8分，你让其他9.8分的影片情何以堪？,4,我爱喝福尔马林,181854768
4,牛臂,10,坠陷丨望舒,1015035418
4,所以阿B啥时候拿到版权？,10,久利山も,650568836
4,nb,6,梅川クズ,1462668605
5,铃芽之旅什么时候在b站上映,10,叶若无意逐鹿,2046253103
5,2.5分，画面一分。音乐一分。草太！我要创造一个有你的世界！给我整笑了给半分,4,bili_87585052,87585052
